"comment_id", "content", "userlike", "article_id", "label"
"25091877", "Sao lại suy nghĩ nông cạn vậy, làm gì có ai thích bị đâm bao giờ?", "7", "3720094", "0"
"25091791", "Dao giết heo mà giết người thì làm sao người sống được", "6", "3720094", "0"
"25099842", "Dạng côn đồ này cần phải xử thật nặng", "1", "3720094", "0"
"25105799", "Cầu mong linh hồn nạn nhân siêu thoát Nam Mô A Di ĐÀ PHẬT", "0", "3720094", "0"
"25096636", "Con dao có sát khí.", "0", "3720094", "0"
"25092498", "thành ra nhình người hoá lợn", "33", "3720094", "0"
"25093884", "Chắc là lỡ tay thôi", "12", "3720094", "0"
"25096456", "Thế con vật tự mổ cho ông ăn chắc. Nói không biết nghĩ, xã hội phân công lao động rồi.", "6", "3720094", "0"
"25097928", "Bạn ăn chay?", "7", "3720094", "0"
"25093912", "còn đi tù vô duyên :V", "7", "3720094", "0"
"25092771", "Đúng là 'không khảo mà xưng' hay 'Lạy ông con ở bụi này'. Hết nói.", "45", "3720141", "0"
"25093341", "A nay that tinh yeu co gai?", "31", "3720141", "0"
"25092956", "Cạn lời", "13", "3720141", "0"
"25097856", "Nhiều lúc yêu thật lòng chưa chắt hạnh phúc nha", "7", "3720141", "0"
"25096901", "Thế nên dân gian mới có câu:<br/>Tình yêu dù đúng hay sai<br/>Gái chưa 16 là trai đi tù<br/><br/>", "5", "3720141", "0"
"25095016", "Thời buổi này các bé gái cấp 2, cấp 3 yêu sớm lắm. Phụ huynh nào có con gái phải dạy dỗ con kỹ vào", "21", "3720141", "0"
"25097432", "Anh chàng chơi chiêu ' Gạo đã nấu thành cơm ' để đặt Mẹ bé gái trong thế đã rồi . Nhưng Công an vào cuộc . . .", "18", "3720141", "0"
"25092765", "Vậy là ngoài việc giữ VỢ khỏi tay các anh thợ điện, thợ ống nước, nhân viên giao hàng...<br/>Thì nay ta còn phải giữ cái két sắt tránh khỏi tầm tay, mắt... của các anh ấy nữa.<br/>Vui Thôi!", "45", "3720162", "0"
"25092748", "Một hành vi dã man và gây mất trật tự cho xã hội.", "13", "3720162", "0"
"25097383", "phải quy cho tội giết người cướp tài sản mới đúng chứ!", "7", "3720162", "0"
"25098566", "Không còn tính người nữa, MANG TỘI GIẾT NGƯỜI CƯỚP CỦA", "4", "3720162", "0"
"25100533", "Ông cụ 80, chỉ cần thổi phù cái là ngã mà hắn nỡ đập búa lên đầu ông ấy.", "3", "3720162", "0"
"25094192", "Ông này chắc am hiểu lắm nè .", "4", "3720162", "0"
"25095039", "Bạn này xem nhiều phim Nhật quá.", "21", "3720162", "0"
"25093933", "39 tuổi ? (Tội giết người dã man)", "12", "3720162", "0"
"25091651", "HĐXX đã tuyên kẻ giết du khách Mỹ án chung thân. Mong rằng sẽ không được khoan hồng.", "40", "3720188", "0"
"25092206", "người ta cãi cự chứ có hành động nguy hiểm đâu mà đâm sau lưng, quá côn đồ!", "28", "3720188", "0"
"25092632", "Hắn vẫn thể hiện nét mặt thản nhiên và côn đồ trước tòa ấy chứ...", "16", "3720188", "0"
"25092285", "Thằng nhóc nhìn ổn vậy, mà sao....", "12", "3720188", "0"
"25093615", "Bạn phải nên hiểu biết sự công bằng của pháp luật đã được quy định nhé, phạm nhân này khi đủ điều kiện theo luật thi hành án hình sự thì vẫn được giảm án thậm chí được đặc xá bạn nhé/.", "12", "3720188", "0"
"25094680", "Hùng và vợ lập gia đình gần chục năm nay, có 5 người con. Thú dữ mà chị vợ cũng sống cùng được 10 năm.", "84", "3720280", "0"
"25095187", "Ác quá ... tại sao trên đời này có nhiều chuyên ko thể hiu nổi như vậy...", "47", "3720280", "0"
"25094928", "Hổ dữ không ăn thịt con", "44", "3720280", "0"
"25095235", "Máu lạnh hơn cả cầm thú", "39", "3720280", "0"
"25095014", "Em bé có tội gì đâu chứ", "37", "3720280", "0"
"25094503", "Bé mới 2 tuổi có tội tình gì... thương quá!!!", "32", "3720280", "0"
"25094484", "Trời ạ...!!! Đứ nhỏ tội tình gì chứ...", "20", "3720280", "0"
"25097943", "đau lòng thât chứ, con cái có lỗi gì đâu cơ chứ", "7", "3720280", "0"
"25096211", "Thấy đứa trẻ là nạn nhân mình thấy đau lòng quá!", "1", "3720280", "0"
"25096007", "Hổ dữ không ăn thịt con nhưng Hùng thì đã...làm điều đó", "1", "3720280", "0"
"25108420", "Thật là tội nghiệp cho mẹ con chị", "0", "3720280", "0"
"25104355", "Làm sao mà bây giờ nhiều vụ án đảo điên như vậy chứ !", "0", "3720280", "0"
"25095917", "Một con người mà họ không kiềm chế được cảm xúc thì họ luôn luôn là kẻ thất bại về mọi mặt.", "0", "3720280", "0"
"25096698", "Thật đáng sợ", "6", "3720280", "0"
"25095350", "Nhân, tình, thế, thái. Chắc có uẩn khúc gì? Ác quá!", "1", "3720280", "0"
"25097979", "Sự việc này qua báo chí đưa tin thì bước đầu cũng chưa biết phía anh công an đúng hay địa phương đúng, nhưng điều tôi muốn nói ở đây là đánh giá cao việc khởi kiện của anh công an. Ở một xã hội pháp quyền, mọi việc đều phải giải quyết bằng pháp luật chứ không làm việc theo kiểu tình cảm, có qua có lại được. Sự việc này sẽ tạo tiền đề cho các nơi rút kinh nghiệm, phía địa phương sẽ có trách nhiệm hơn vào việc nhận xét của mình (nếu sai có thể bị kiện), còn phía người dân cũng thấy được tầm quan trọng của việc tuân theo pháp luật (có thể kiện chính quyền nếu mình đúng). Tất nhiên, trường hợp người dân sai thật thì sẽ bị thua kiện.", "1143", "3720309", "0"
"25098067", "Em sợ nhất là khoản này đây. Cả năm công tác xa nhà và phải ở trọ, thi thoảng một hai tháng mới tranh thủ về thăm ba mẹ một lần, cuối năm chi bộ nơi cư trú gửi cái phiếu đánh giá phán chắc nịch là 'không gắn bó chặc chẽ với nhân dân và giữ mối liên hệ mật thiết với chi bộ nơi cư trú'. Vâng, nhận xét không hề sai chỗ nào!&nbsp; Mấy lần phải làm tường trình, kiểm điểm.", "384", "3720309", "0"
"25098096", "Đúng sai sẽ có hàng xóm láng giềng xung quanh làm chứng.", "175", "3720309", "0"
"25097548", "Đồng ý kiện. Mọi sự phải rõ ràng. Ai làm sai đều cần phải xử lý", "165", "3720309", "0"
"25097671", "Vụ này hay!<br/>", "153", "3720309", "0"
"25097932", "Vụ này hay đây, ngóng nhé !", "119", "3720309", "0"
"25099554", "Chưa biết ai sai nhưng bà Loan đánh giá có vẻ hơi quá tay, nhất là anh thượng úy còn độc thân lại đánh giá mấy mục 'lãng phí' kia. Hoan nghênh anh thượng úy CSGT có cách giải quyết rất văn minh, nhờ pháp luật giải quyết là hay nhất, mọi người nên học tập, không nên đôi co, làm càn, không nên lên mạng xã hội la làng, càng không nên cả nể.", "65", "3720309", "0"
"25097859", "Căn cứ vào đâu để đòi bồi thường 13 tháng lương tối thiểu nhĩ ?", "53", "3720309", "0"
"25098771", "Bố mẹ vẫn còn, bản thân chưa cưới vợ. Vậy mà vẫn bị phê: ma chay, cưới xin tiệc tùng lãng phí xa hoa!", "53", "3720309", "0"
"25097911", "Chờ toà án xét xử vụ này xem như thế nào", "49", "3720309", "0"
"25097879", "Có vẻ không có gì tự nhiên cả.", "48", "3720309", "0"
"25097783", "Nói gì về một con người<br/>Thì nên thận trọng dùng lời với nhau<br/>Rõ ràng,mạch lạc trước sau<br/>Nói năng bừa bải làm rầu thêm thôi", "30", "3720309", "0"
"25099397", "Thượng tôn pháp luật! Mọi người có quyền khởi kiện nhau trong khuôn khổ luật pháp quy định!", "20", "3720309", "0"
"25098795", "TUI NGÓNG XIN BÁO TIẾP TỤC THÔNG TIN", "16", "3720309", "0"
"25098353", "vụ này là hay nhất trong năm,", "13", "3720309", "0"
"25098638", "Danh dự thì kiện ko nói còn đòi bồi thường 13 tháng lương nghe không hay cho lắm", "9", "3720309", "0"
"25100620", "việc kiện và được tòa thụ lý là đươc rồi...còn phải chờ tòa xét xử ....bồi thường như thế nào là quy định của pháp luât", "7", "3720309", "0"
"25106040", "Địa phương quản lý nơi a cư trú thì họ rõ, chứ tòa án làm sao biết a tốt hay xấu mà xử đây.", "1", "3720309", "0"
"25104199", "Tổ trưởng dân phố là người nắm tình hình sát nhất rồi....", "1", "3720309", "0"
"25101440", "Chúng ta nên chờ phán quyết của tòa án!", "1", "3720309", "0"
"25101165", "Đã từng bị nhận xét 'ít quan hệ với hàng xóm láng giềng'.", "1", "3720309", "0"
"25100779", "Chưa rõ ai đúng ai sai nhưng đây là cách hành xử văn minh. Không đôi co nhau làm gì, cứ để pháp luật phân xử.", "1", "3720309", "0"
"25101831", "XEM TIẾP RA SAO", "0", "3720309", "0"
"25101804", "Lót dép hóng kết quả", "0", "3720309", "0"
"25098384", "Đúng rồi bác. Cô giáo dạy em cũng nói vậy đó. Trong các hình thức như khiếu nại, kiện thì chỉ có kiện là bình đẳng nhất thôi", "213", "3720309", "0"
"25098957", "Một bình luận rất hay và hiện đại!", "205", "3720309", "0"
"25098982", "Có lẽ sau bình luận này,bạn sẽ được hiểu lòng hơn!Cố gắng nhé!", "52", "3720309", "0"
"25099323", "Chuyển nơi cư trú đi", "40", "3720309", "0"
"25098390", "Làm chứng gì bạn? Phiếu đánh giá giao cho 1 cá nhân (tổ trưởng kp) đánh giá,", "46", "3720309", "0"
"25099338", "<span class='reply_name myuser' data-userid='0'>@S/M</span>:&nbsp;Đúng rồi gì .nếu bạn sống hoà đồng dc hàng xóm quý mến thì tự khắc sẽ có người thanh minh giúp .ko cần biết bao lâu bạn không về nhà .", "61", "3720309", "0"
"25098588", "Với đánh giá tiêu cực thế này thì anh ta bị mất thi đua khen thưởng tại cơ quan đang công tác. Ảnh hưởng tới việc tăng lương, tăng ngạch bậc, thăng chức nữa.", "139", "3720309", "0"
"25098869", "Căn cứ vào ảnh hưởng danh dự thành tích xét duyệt thi đua của bản thân nơi đơn vị đang công tác . Vì phiếu xác nhận này do đơn vị ông Phương công tác yêu cầu hàng năm", "26", "3720309", "0"
"25100576", "Vì nhận xét của lãnh đạo địa phương mà anh ấy mất thưởng, tăng lương đó bạn", "27", "3720309", "0"
"25101801", "Vì nhận xét đó mà anh thượng úy sẽ gặp rắc rối trong việc thăng bật quân hàm,mà như vậy là ảnh hưởng trực tiếp tới kinh tế", "0", "3720309", "0"
"25097660", "Đúng chẳng có cái dại nào như cái dại nào. Tội anh chồng còn lo cho vợ. Cũng mừng vì quyết định ly hôn là quá đúng đắn.", "202", "3720388", "0"
"25097738", "Không còn gì để nói,li hôn liền", "109", "3720388", "0"
"25098069", "Ai bảo 8/3 không chịu tặng quà cho dù sắp ly hôn?!!", "79", "3720388", "0"
"25098006", "Cô vợ này than kinh co van đe", "70", "3720388", "0"
"25097906", "Hài hước đến rơi lệ", "51", "3720388", "0"
"25098021", "&nbsp;Sợ Tòa không chia nên ra tay trước.", "44", "3720388", "0"
"25097924", "Chán chồng nên muốn vào tù đây mà.", "38", "3720388", "0"
"25097701", "Cô này thông minh thật, hahaha", "28", "3720388", "0"
"25097667", "Kế vậy mà cũng nghĩ ra được ...", "29", "3720388", "0"
"25097674", "Mục đích dàn cảnh cướp xe để chủ yếu là đánh chồng là 9. ^_^", "22", "3720388", "0"
"25098148", "Vô phúc", "11", "3720388", "0"
"25101322", "Ngày đi học ĐH ba mình có dặn là ' Ra đời đừng sợ mấy đứa thông minh, phải biết sợ đứa ngu ' . Tưởng ông nói chơi.........hihi.", "8", "3720388", "0"
"25097691", "Có gì đó sai sai...", "4", "3720388", "0"
"25097640", "Cô vợ của năm đây rồi", "4", "3720388", "0"
"25099681", "Giờ thì ko cần thủ tục nữa. Mà ly hôn nhanh hơn. Ko pải hòa giải qua các vòng,. Mừng rơi nc mắt", "3", "3720388", "0"
"25099483", "Trui ơi chỉ một chiếc xe máy sao lại tính toán nông nỗi quá!", "3", "3720388", "0"
"25098660", "Thật là cạn lời với chị này luôn.", "3", "3720388", "0"
"25101280", "Đáng lẽ còn đắng đo suy nghĩ thì bây giờ anh chồng nhanh tay ký liền.<br/>Đáng lẽ tòa sẽ yêu cầu 2 vợ chồng suy nghĩ, thôi bây giờ quyết luôn.", "2", "3720388", "0"
"25099633", "Tài sản trong quá trình xây dựng hôn nhân rất khó để xử tội cướp. Vụ này xử tội cướp có thể oan sai.", "2", "3720388", "0"
"25099214", "Nếu xe là Tài sản phát sinh trong thời kỳ hôn nhân coi như là Tài sản chung của cả 2.", "2", "3720388", "0"
"25098663", "Đối xử với chồng mà như thế thì chẳng bao giờ đối xử tốt với ai cả !", "2", "3720388", "0"
"25097281", "Cạn lời", "2", "3720388", "0"
"25105375", "Màn kịch quá vụng về,khéo một tí là đã 'thắng' rồi.", "1", "3720388", "0"
"25099130", "cạn tình cạn nghĩa đến thế là cùng ra tòa thì tài sản của 2 vc cũng đc chia đều cho nhau giờ dàn cảnh cướp vào tù rồi hết chia nhé", "1", "3720388", "0"
"25105892", "cạn lời", "0", "3720388", "0"
"25104942", "thế này li hôn là đúng rồi chứ còn gì nữa. may quá, chúc mừng anh", "0", "3720388", "0"
"25102279", "chúc mừng anh chồng này đã có một quyết định sáng suốt", "0", "3720388", "0"
"25101755", "Bó tay.com", "0", "3720388", "0"
"25101614", "Tôi chưa kịp đi gói chiếc xe tặng vợ ngày 8/3 thì vợ lại dàn cảnh cướp xe, tôi buồn quá đi.", "0", "3720388", "0"
"25101155", "Chuyện thật như đùa. hazzz.", "0", "3720388", "0"
"25100697", "Cô vợ dại quá", "0", "3720388", "0"
"25098828", "Chuc ông chông may man<br/>", "0", "3720388", "0"
"25098472", "Cô em chồng tôi thì bị ông chồng đã ly dị mượn xe Honda ,rồi đi không quay lại, không đòi được ,đành mượn tiền mua xe khác.", "0", "3720388", "0"
"25097465", "Trời ạk", "0", "3720388", "0"
"25101228", "Cũng chẳng phải lo, mạnh ai nấy chạy rồi. Nhưng vì vụ dàn cảnh này mà chồng đương nhiên bỏ được vợ, không cần hòa giải. Tội chủ mưu cướp, có bàn bạc trước không nhẹ đâu.", "31", "3720388", "0"
"25102270", "<span class='reply_name myuser' data-userid='1002664145'>@ViHa.Q.nam</span>:&nbsp;Cũng không hẳn vậy, anh ấy thấy đánh mình nên phản xạ là bỏ chạy, chạy xong mới nhớ tới vợ nên quay lại, vẫn có trách nhiệm đó chứ.", "23", "3720388", "0"
"25098470", "Phải nói dại dột thật. Đã dàn cảnh lại còn chạy trốn, gọi không nghe máy", "52", "3720388", "0"
"25099615", "<span class='reply_name myuser' data-userid='1022485272'>@Kính Lúp</span>:&nbsp;Kể mà cũng giả vờ bị thương như chồng. Khéo khi lại k fai li hôn.nhỉ", "39", "3720388", "0"
"25101242", "Lâu rồi, 9 ngày trước nên không có quà:))", "15", "3720388", "0"
"25099339", "Thế thì a chồng mới ly hôn.", "17", "3720388", "0"
"25101308", "Người chồng 'mát mặt' khi có một người vợ như thế.", "2", "3720388", "0"
"25100477", "Thế được phép đánh người à ?", "2", "3720388", "0"
"25100495", "Nhưng có đồng phạm đánh người.", "2", "3720388", "0"
"25106494", "Đơn giản mà chị...con người còn chẳng tiếc, tiếc gì cái xe...vả lại chị có thể nhờ pháp luật lôi cái lão mặt dày hơn bánh dày này để xử lý mà. Đây là hành vi lợi dụng tín nhiệm, chiếm đoạt tài sản, pháp luật sẽ xử lý, chị yên tâm.", "1", "3720388", "0"
"25102954", "Bắn tới 7 viên vào người là cố ý sát hại, không thể bảo là cố ý gây thương tích được! Nạn nhân không chết là ngoài ý muốn của kẻ côn đồ.", "11", "3720490", "0"
"25102056", "Bảy viên đạn. nếu không gây án mạng cứ 1 viên 2 năm mà tính. Thật côn đồ,", "4", "3720490", "0"
"25101365", "7 viên đạn găm vào người .quá nguy hiểm .", "3", "3720490", "0"
"25105516", "May quá , đã 20 tuổi", "2", "3720490", "0"
"25110933", "1 viên mà 2 năm là quá nhẹ nha bạn. nếu chết bạn tính sao? 1 viên 10 năm còn nghe được. (bắn 7 phát la muốn người kia chết, mà không chết là ngoài ý muốn)", "1", "3720490", "0"
"25101266", "lỗi rành rành mà không khởi tố, liệu có uẩn khúc gì không???", "58", "3720638", "0"
"25101026", "2 ĐỨA TRẺ CHẾT, 2 NGƯỜI BỊ THƯƠNG TẬT mà 'Công an thị xã Dĩ An không khởi tố vụ án và VKSND cùng cấp cũng đã phê chuẩn quyết định' thì thật là khó hiểu.", "52", "3720638", "0"
"25101171", "Vụ này ngộ nè... ko có bằng khách mà lại ko khởi tố???<br/>Hậu quả nghiêm trọng, dù có bãi nại thì củng phải chịu án tù giam mới đúng luật chứ ta???", "44", "3720638", "0"
"25100810", "Tai nạn rõ rành rành hậu quả nghiêm trọng -1 năm sau mới khởi tố?", "37", "3720638", "0"
"25102772", "Vụ này nghiêm trọng vậy mà không khởi tố, thiệt mạng chứ đâu phải trầy xước sơ sơ?", "17", "3720638", "0"
"25104489", "Tội lỗi", "3", "3720638", "0"
"25102086", "Sao không khởi tố vụ án nhỉ? Trong khi lái xe điều khiển phương tiện không có bằng đã là lỗi nặng rồi, lại làm chết hai người, bị thương nặng hai người thì càng phải xem xét cẩn trọng chứ?!", "30", "3720638", "0"
"25101610", "Đi đường xin hãy tránh xa<br/>Nhất ben nhì buýt ba là anh công<br/>Biết bao tai nạn đau lòng<br/>Chịu bao hậu quả mấy ông hung thần<br/>Tranh tài, tăng chuyến, lấn làn<br/>Phóng nhanh vượt ẩu chẳng cần đắn đo<br/>Hại người rồi đổ lý do<br/>Lương tâm chẳng có phải vô ngồi tù<br/>Ai ơi xin chạy từ từ<br/>Một giây tăng tốc mười thu xa nhà.", "164", "3720680", "0"
"25101700", "Chạy ẩu gây tai nạn nghiêm trọng còn gian dối, ko những phải bồi thường cho ngta mà còn phải cho bóc lịch dài dài mới được!!!", "101", "3720680", "0"
"25101732", "theo tôi nên tước bằng vĩnh viễn các lái xe coi thường tính mạng người khác. đã lái xe to con chạy nhanh và ẩu", "72", "3720680", "0"
"25101339", "Phải nói là mấy xe chở đất và bê tông chạy rất đáng sợ .", "54", "3720680", "0"
"25101475", "KHÓ CHỐI TỘI.CHO BỎ TẬT", "30", "3720680", "0"
"25101539", "Bài báo trc vụ này mình thấy nghi nghi rồi. Có ai từ trong hẻm mà lao thẳg ra đường otô đâu. Giỏi lắm ra đường xe máy thôi", "28", "3720680", "0"
"25101483", "Hết đổ cho mất lái, mất thắng nha.", "24", "3720680", "0"
"25101417", "Bắt giam là hoàn toàn thỏa đáng để răn đe mấy ông thần chạy xe công xe ben xe khách,", "20", "3720680", "0"
"25101970", "Hôm tôi chở con lên ngã 4 An Sương chơi với chồng, khi chở 2 đứa nhỏ về thấy 2 xe tải chạy bạt mạng, tôi phải ngừng lại tấp vào sát lề. Từ đó chồng tôi nói đừng bao giờ lên chơi, ngã 4 An Sương rất nguy hiểm và hay chết người.<br/>Nói tóm lại, là mấy ông chạy xe tải rất coi thường mạng sống người khác. Tốt nhất csgt nên trực 24/24 ở những điểm nóng, thấy chạy bạt mạng thì bắt vào phạt cho nặng vào. Chống trả hay cãi bướng tước bằng lái xe luôn cho nhanh.", "12", "3720680", "0"
"25101351", "Cần làm rõ thế nào là chạy ẩu thì xử lý mới nghiêm minh,", "11", "3720680", "0"
"25101955", "Sáng nay vẫn còn thấy xe ben lợi dụng đường không có CSGT lấn tuyến phóng nhanh vượt ẩu tiếp.", "7", "3720680", "0"
"25102364", "Xe Ben là hung thần, tầm 11-12h đêm ngay công trường tuyến metro từ ngã 4 Lê Lợi-Pastuer đến cv 23/9 Q1 khu trung tâm mà 5-6 chiếc xe ben trong công trường đua nhau đạp ga chạy ầm ầm. Khu vực người đi bộ rất đông, có chuyện gì Ko dám nghĩ luôn.", "4", "3720680", "0"
"25105763", "Thật sự với tài xế ẩu như vậy thì nên tước băng vĩnh viễn. Lưu dữ liệu vi phạm. Và nghiêm cấm điều khiển các loại xe tải xe khách luôn.&nbsp;", "1", "3720680", "0"
"25102262", "gây hâu quả như vậy cao nhất sẽ bị sao nhỉ hay chỉ bồi thường tiền là xong", "1", "3720680", "0"
"25102246", "Cac loai xe tai va xe ben khi lui thông trong thanh phô chi cho phep chay khoang 20km/h thôi", "1", "3720680", "0"
"25108767", "24 tuổi lái xe ben ?, trách nhiệm với gia đình chưa có thì lấy đâu ra trách nhiệm với xã hội ?", "0", "3720680", "0"
"25106244", "Sao thấy tuổi đời tx xe tải.. càng ngày càng trẻ vậy..mua bằng hay sao á", "0", "3720680", "0"
"25105335", "đoạn đó đường cong, bên phải có 3 con đường nhỏ đi ra. Không hiểu sao hầu hết mọi người đều chạy nhanh khi đến đó", "0", "3720680", "0"
"25104238", "Nên truy tố tài xế này tội hình sự cố ý giết người", "0", "3720680", "0"
"25102818", "Hôm 7-3, khoảng 16 giờ, trong khi dừng đèn đỏ trước khi lên cầu ngã tư Ga (hướng từ Gò Vấp), tôi và nhiều người đã phải né ra cho 1 chiếc Ben bóp còi inh ỏi rồi nó vượt đèn đỏ chạy đi.. bó tay.", "0", "3720680", "0"
"25102684", "Tôi nghỉ đến lúc các cơ quan chức năng nên ktr đồng loạt bằng lx của các lx Công lx Bus và lxe Ben.nhưng trương hợp bằng giả bằng mua.cho đi hoc lại từ đầu.", "1", "3720680", "0"
"25102560", "Có thể anh này nói tránh xe trong hẻm là đúng... Vì trong hẻm gần đó quẹo ra rất ẩu,mà ngay đó là khúc đường cong nữa... Nhưng nếu anh chạy chậm thì chắc có thể không bất ngờ để bị mất lái", "0", "3720680", "0"
"25103900", "Thơ bác Tèo hay quá. Chúc bác luôn mạnh khoẻ để cho ae đọc thơ hay", "5", "3720680", "0"
"25104441", "Một giây tăng tốc nghìn thu xa nhà - cho nó tởn anh ơi", "1", "3720680", "0"
"25102548", "Tôi thấy nhiều anh tài xế cở trần, chạy xe tải 1,5T phóng bạt mạng và ép người ta nhường đường! Tôi không hiểu nếu vợ con họ gặp những tình huống như vậy họ sẽ nghĩ gì? Còn anh tài xế trên ... nếu hoảng loạn thật sự thì chân tay cứng ngắt, ôm cứng vô lăng, mắt trợn tròn chứ không phải lẻn đi ngay sau tai nạn! Nến xử nặng để răng đe các tài xế vô lương tâm khác!", "41", "3720680", "0"
"25103169", "Nên tăng nặng án phạt để còn răn đe những tài xế chạy ẨU thế này", "19", "3720680", "0"
"25102630", "Phạt tù nữa chứ tước bằng không sao mà chừa được.", "20", "3720680", "0"
"25102300", "Có đấy bạn, tôi đã phải thắng chuối mỏ mới tránh được một phụ nữ lại từ trong hẻm ra tới tận làn oto, tình huống này lầm tôi phải đứng hình cũng maylà ko có xe nào phía sau", "12", "3720680", "0"
"25102357", "Nếu để ý, mấy ông Container, xe tải khi đến ngã 3, ngã tư không những không giảm tốc mà còn say sưa tám điện thoại, không gây tai nạn mới lạ, với kiểu chạy xe thiếu tập trung đó.", "11", "3720680", "0"
"25103358", "Bản án hợp lòng dân.", "505", "3720785", "0"
"25103320", "Không có gì thương tiếc cho những kẻ như vậy cả.<br/>Tử càng nhanh càng tốt,", "326", "3720785", "0"
"25103224", "Một bản án công tâm và hợp lòng dân, hoan hô TAND tỉnh Vĩnh Long.", "269", "3720785", "0"
"25103351", "may cho chú là không có án nào nặng hơn tử hình nữa đấy...", "182", "3720785", "0"
"25103317", "ĐỒNG Ý VỚI QUYẾT ĐỊNH CỦA TÒA", "127", "3720785", "0"
"25103249", "Pháp luật nghiêm minh , cái tên này hết thuốc trị rồi !!!", "125", "3720785", "0"
"25103447", "Tử hình 20 lần đi, khốn nạn", "108", "3720785", "0"
"25103333", "Tại sao lại có thể cầm thú đến như vậy... Thương cho bé gái...", "104", "3720785", "0"
"25103571", "Bản án nghiêm khắc là lời cảnh tỉnh cho những kẻ xấu, cần làm án lệ để xử cho những tên hiếp dâm trẻ em sau này", "88", "3720785", "0"
"25103421", "đáng đời!", "61", "3720785", "0"
"25103633", "Rồi đây ngươi sẽ đền tội cho những việc đã gây ra cho xã hội.", "47", "3720785", "0"
"25103540", "Pháp luật nghiêm như vậy mới thỏa lòng dân. Nhưng nếu như án giết Người trước đây xử mức cao hơn thì đâu có xảy ra án này!", "12", "3720785", "0"
"25105323", "không có gì mà thương cho những kẻ như vậy, với những quyết định của tòa hoàn toàn khâm phục, càng cách ly xã hội này càng sớm càng tốt", "10", "3720785", "0"
"25104200", "Giết người, cướp của, hiếp dâm. Đủ cả những tội ác không thể dung thứ. Nghe thì có vẻ hơi nặng nhưng mà rất đúng, không nên giáo dục những người này. Phải cách ly vĩnh viễn để cho thấy sự nghiêm minh của pháp luật", "9", "3720785", "0"
"25106518", "Hiếp dâm trẻ em. Cướp tài sản. Nhân thân rất xấu với tiền án giết người nhưng không hoàn lương. Bản án tử hình rất đúng người đúng tội, và rất cần thiết.", "6", "3720785", "0"
"25104997", "Hợp lý đối với loại người ko có khả năng cải tạo", "7", "3720785", "0"
"25103750", "Theo tôi, tội làm nhục người khác, gây đau đớn về thể xác và tinh thần cho 1 đứa trẻ như vậy thì trước khi tử hình phải mang đi thiến. Đó là nỗi đau tinh thần theo con trẻ suốt cả cuộc đời!!!", "7", "3720785", "0"
"25106137", "Cho hắn ngồi phòng 'lạnh' chừng 10 năm, cứ một hai tuần lại đi gõ phòng hắn ' trước khi bình minh lên ' cho hắn gặm nhấm nỗi sợ khi đối diện với cái chết là thế nào, và nói cho hắn biết đó cũng là cảm giác mà nạn nhân của hắn đã trãi qua. Bản án quá xứng đáng.", "4", "3720785", "0"
"25105072", "Đã gây tội ác tày trời<br/>Thì khó tồn tại trên đời ,thế thôi", "4", "3720785", "0"
"25104148", "Hàn quốc thì dùng biện pháp ở tù và chích cho teo liệt luôn.", "4", "3720785", "0"
"25106732", "Đúng là hết thuốc trị...duy chỉ có 3 liều thuốc là trị tận gốc luôn...", "3", "3720785", "0"
"25104487", "BẢN ÁN QUÁ ĐUNG HỢP LÒNG DÂN LẨN LÒNG TRỜI", "3", "3720785", "0"
"25104460", "Giết người 1 lần rùi mới ghê!", "3", "3720785", "0"
"25106070", "Hy vọng máy bản án khác cũng vậy", "2", "3720785", "0"
"25103813", "Cầm thú là phải cho về với cát bụi. Để răn đe những tên có ý định ....", "2", "3720785", "0"
"25111777", "TÁCH RA KHỎI XÃ HỘI GẤP.TỘI NẦY", "1", "3720785", "0"
"25106044", "Thật tội cho bé quá!", "1", "3720785", "0"
"25106018", "Nên sửa đổi luật dâm ô trẻ em là tử hình -vì hành vi này là những phần tử ko bao giờ tốt.", "1", "3720785", "0"
"25105898", "điều đáng suy gẩm ở đây là từng đi tù về sao không cải tạo nổi hắn", "1", "3720785", "0"
"25105781", "Chúc mừng chú được xuống âm pủ sớm.à nhớ xuống âm pủ đừng hãm hiếp nữa nha .không lại xử xuống âm âm âm pủ", "1", "3720785", "0"
"25105736", "Thiến trước đi rồi tử hình sau", "1", "3720785", "0"
"25105597", "Mừng quá, khi thấy luật pháp thể hiện sức mạnh", "2", "3720785", "0"
"25105243", "Pháp luật đã được thực thi.", "1", "3720785", "0"
"25105228", "Phải mạnh tay với những kẻ gây bất an cho xã hội như tên Đặng!", "1", "3720785", "0"
"25105075", "Đúng người đúng tội, thế mới đủ tính răn đe.", "1", "3720785", "0"
"25104546", "Có tiền án giết người mà sao vẫn thả ra nhỉ,bọn ý là cứ cho ra đảo mà lao động khổ sai&nbsp;", "1", "3720785", "0"
"25104498", "Không còn lời nào để nói về sự ủng hộ đối với cơ quan bảo vê pháp luật. Rõ ràng là tên này hết thuốc tri rồi, tôi tin là bản án này sẽ làm những tên chuẩn bị phạm tôi phải suy nghĩ!", "1", "3720785", "0"
"25104467", "Nếu không có tiền án, không cướp mà chỉ vào nhà uy hiếp để hiếp dâm thì có bị tử hình.", "1", "3720785", "0"
"25104408", "Trước khi tử hình đề nghị tịch thu dụng cụ gây án", "1", "3720785", "0"
